rMATS_ID	geneSymbol	Chromosome	Start	End	Intron_Type	rMATS_IncLevelDifference	rMATS_FDR	intron	logef	Hyp	Norm	deltapsi
34108	C12orf73	chr12	103951630	103956630	Exclusion_Intron	-0.201	0.0083413287412051	chr12:103951630:103956631:clu_1499_-	-1.07367772694614	0.961078692158985	0.742529791981673	-0.218548900177312
34109	C12orf73	chr12	103951630	103956630	Exclusion_Intron	0.01	0.938059930543312	chr12:103951630:103956631:clu_1499_-	-1.07367772694614	0.961078692158985	0.742529791981673	-0.218548900177312
34130	SAMD9L	chr7	93146040	93146882	Upstream_Intron	0.06	0.0078286110895017	chr7:93146040:93146883:clu_5898_-	-0.489012530853655	0.772098336003357	0.560248987844692	-0.211849348158665
34131	SAMD9L	chr7	93146040	93147087	Upstream_Intron	0.066	0.0081233171166109	chr7:93146040:93147088:clu_5898_-	0.489012530853655	0.227901663996643	0.439751012155308	0.211849348158665
34144	DCAF8	chr1	160244034	160261284	Downstream_Intron	0.079	0.0074949598517728	chr1:160244034:160261285:clu_283_-	0.472956195384388	0.660668835945397	0.833715020955266	0.17304618500987
34145	DCAF8	chr1	160244034	160262448	Downstream_Intron	-0.138	0.0605456884087926	chr1:160244034:160262449:clu_283_-	-0.472956195384388	0.339331164054603	0.166284979044734	-0.17304618500987
34146	DCAF8	chr1	160244034	160261284	Upstream_Intron	-0.077	0.999217261653268	chr1:160244034:160261285:clu_283_-	0.472956195384388	0.660668835945397	0.833715020955266	0.17304618500987
34147	DCAF8	chr1	160244034	160261284	Upstream_Intron	-0.102	0.999217261653268	chr1:160244034:160261285:clu_283_-	0.472956195384388	0.660668835945397	0.833715020955266	0.17304618500987
34147	DCAF8	chr1	160244034	160262448	Exclusion_Intron	-0.102	0.999217261653268	chr1:160244034:160262449:clu_283_-	-0.472956195384388	0.339331164054603	0.166284979044734	-0.17304618500987
34148	DCAF8	chr1	160244034	160261284	Upstream_Intron	-0.168	0.0772915160463313	chr1:160244034:160261285:clu_283_-	0.472956195384388	0.660668835945397	0.833715020955266	0.17304618500987
34149	DCAF8	chr1	160244034	160261284	Upstream_Intron	-0.09	0.999217261653268	chr1:160244034:160261285:clu_283_-	0.472956195384388	0.660668835945397	0.833715020955266	0.17304618500987
34150	DCAF8	chr1	160244034	160261284	Upstream_Intron	-0.087	0.999217261653268	chr1:160244034:160261285:clu_283_-	0.472956195384388	0.660668835945397	0.833715020955266	0.17304618500987
34150	DCAF8	chr1	160244034	160262448	Exclusion_Intron	-0.087	0.999217261653268	chr1:160244034:160262449:clu_283_-	-0.472956195384388	0.339331164054603	0.166284979044734	-0.17304618500987
34174	TSEN15	chr1	184054863	184072156	Exclusion_Intron	0.316	0.229648601048924	chr1:184054863:184072157:clu_613_+	0.753794497559482	0.133875111950282	0.309318513571734	0.175443401621452
34175	TSEN15	chr1	184054863	184072826	Exclusion_Intron	-0.039	0.372457814159394	chr1:184054863:184072827:clu_613_+	-0.689263233355368	0.139284397369265	0.0760145147389905	-0.0632698826302744
34176	TSEN15	chr1	184054863	184072156	Upstream_Intron	-0.119	0.181815534773301	chr1:184054863:184072157:clu_613_+	0.753794497559482	0.133875111950282	0.309318513571734	0.175443401621452
34176	TSEN15	chr1	184054863	184072826	Exclusion_Intron	-0.119	0.181815534773301	chr1:184054863:184072827:clu_613_+	-0.689263233355368	0.139284397369265	0.0760145147389905	-0.0632698826302744
34177	TSEN15	chr1	184054863	184072156	Upstream_Intron	-0.25	0.1303624315591	chr1:184054863:184072157:clu_613_+	0.753794497559482	0.133875111950282	0.309318513571734	0.175443401621452
34177	TSEN15	chr1	184072298	184072826	Downstream_Intron	-0.25	0.1303624315591	chr1:184072298:184072827:clu_613_+	1.37312189649302	0.105848870230465	0.454320952638369	0.348472082407904
34177	TSEN15	chr1	184054863	184072826	Exclusion_Intron	-0.25	0.1303624315591	chr1:184054863:184072827:clu_613_+	-0.689263233355368	0.139284397369265	0.0760145147389905	-0.0632698826302744
34178	TSEN15	chr1	184054863	184072156	Upstream_Intron	-0.246	0.253679878558894	chr1:184054863:184072157:clu_613_+	0.753794497559482	0.133875111950282	0.309318513571734	0.175443401621452
34178	TSEN15	chr1	184054863	184072826	Exclusion_Intron	-0.246	0.253679878558894	chr1:184054863:184072827:clu_613_+	-0.689263233355368	0.139284397369265	0.0760145147389905	-0.0632698826302744
34180	TSEN15	chr1	184054863	184095689	Exclusion_Intron	-0.043	0.999217261653268	chr1:184054863:184095690:clu_613_+	-1.43765316069713	0.620991620449988	0.160346019050906	-0.460645601399082
34186	SUPT5H	chr19	39457740	39458293	Upstream_Intron	-0.095	0.0731723594374498	chr19:39457740:39458294:clu_3460_+	0.404154198650154	0.426091606951093	0.441815556844184	0.0157239498930912
34186	SUPT5H	chr19	39458305	39458817	Downstream_Intron	-0.095	0.0731723594374498	chr19:39458305:39458818:clu_3460_+	0.40707937749755	0.521142116039123	0.541956694471083	0.0208145784319597
34186	SUPT5H	chr19	39457740	39458817	Exclusion_Intron	-0.095	0.0731723594374498	chr19:39457740:39458818:clu_3460_+	-0.811233576147703	0.0527662770097832	0.0162277486847324	-0.0365385283250508
34195	CALHM2	chr10	103447568	103449386	Upstream_Intron	0.003	0.240637096772514	chr10:103447568:103449387:clu_955_-	0.126833753793853	0.721762658944404	0.769748096364134	0.0479854374197297
34195	CALHM2	chr10	103450099	103451082	Downstream_Intron	0.003	0.240637096772514	chr10:103450099:103451083:clu_956_-	0.370912940828991	0.821390520352748	0.88026040142011	0.0588698810673621
34196	CALHM2	chr10	103450099	103451082	Upstream_Intron	0.024	0.999217261653268	chr10:103450099:103451083:clu_956_-	0.370912940828991	0.821390520352748	0.88026040142011	0.0588698810673621
34196	CALHM2	chr10	103451182	103452155	Downstream_Intron	0.024	0.999217261653268	chr10:103451182:103452156:clu_957_-	0.311285908433619	0.507536578721966	0.619445109389714	0.111908530667748
34197	CALHM2	chr10	103450099	103451082	Upstream_Intron	0.037	0.999217261653268	chr10:103450099:103451083:clu_956_-	0.370912940828991	0.821390520352748	0.88026040142011	0.0588698810673621
34197	CALHM2	chr10	103451285	103452155	Downstream_Intron	0.037	0.999217261653268	chr10:103451285:103452156:clu_957_-	-0.137483543374151	0.378672018994982	0.295053383564213	-0.0836186354307694
34198	CALHM2	chr10	103450800	103451082	Upstream_Intron	-0.017	0.415317254704882	chr10:103450800:103451083:clu_956_-	0.0195651433664155	0.119625799074563	0.0902189817762232	-0.0294068172983395
34198	CALHM2	chr10	103451285	103452155	Downstream_Intron	-0.017	0.415317254704882	chr10:103451285:103452156:clu_957_-	-0.137483543374151	0.378672018994982	0.295053383564213	-0.0836186354307694
34206	SRP9	chr1	225783368	225786861	Upstream_Intron	-0.1	0.162435892860369	chr1:225783368:225786862:clu_653_+	-0.274955191781513	0.189000584270195	0.107113243521747	-0.0818873407484482
34208	SRP9	chr1	225783368	225786861	Upstream_Intron	0.1	0.012805772135253	chr1:225783368:225786862:clu_653_+	-0.274955191781513	0.189000584270195	0.107113243521747	-0.0818873407484482
34208	SRP9	chr1	225786985	225789239	Downstream_Intron	0.1	0.012805772135253	chr1:225786985:225789240:clu_653_+	-0.274990022790827	0.214503865279694	0.12156261091103	-0.0929412543686638
34208	SRP9	chr1	225783368	225789239	Exclusion_Intron	0.1	0.012805772135253	chr1:225783368:225789240:clu_653_+	0.54994521457234	0.596495550450112	0.771324145567224	0.174828595117112
34209	SRP9	chr1	225783368	225786861	Upstream_Intron	-0.002	0.999217261653268	chr1:225783368:225786862:clu_653_+	-0.274955191781513	0.189000584270195	0.107113243521747	-0.0818873407484482
34210	SRP9	chr1	225783368	225789239	Exclusion_Intron	0.001	0.701513001444206	chr1:225783368:225789240:clu_653_+	0.54994521457234	0.596495550450112	0.771324145567224	0.174828595117112
34211	SRP9	chr1	225786985	225789239	Exclusion_Intron	0.005	0.773373212492876	chr1:225786985:225789240:clu_653_+	-0.274990022790827	0.214503865279694	0.12156261091103	-0.0929412543686638
34212	RPL31	chr2	101004283	101005958	Downstream_Intron	0.0	0.514916451640404	chr2:101004283:101005959:clu_3869_+	0.201913479250095	0.966548119654465	0.977411129554081	0.010863009899616
34215	PPP2R2C	chr4	6378572	6380996	Upstream_Intron	-0.043	0.742942973194338	chr4:6378572:6380997:clu_4931_-	0.435994089967444	0.57409460655248	0.596773665235081	0.0226790586826003
34215	PPP2R2C	chr4	6381094	6472159	Downstream_Intron	-0.043	0.742942973194338	chr4:6381094:6472160:clu_4931_-	0.46808787435934	0.283138862250351	0.30392317626169	0.0207843140113392
34215	PPP2R2C	chr4	6378572	6472159	Exclusion_Intron	-0.043	0.742942973194338	chr4:6378572:6472160:clu_4931_-	-1.06944883608643	0.0247463825384021	0.0057086359715964	-0.0190377465668056
34248	CARD8	chr19	48234543	48238382	Upstream_Intron	-0.388	0.0937318240627255	chr19:48234543:48238383:clu_3265_-	1.28408646259867	0.0355780694024234	0.202027600308451	0.166449530906028
34248	CARD8	chr19	48234543	48240961	Exclusion_Intron	-0.388	0.0937318240627255	chr19:48234543:48240962:clu_3265_-	-0.642043107486219	0.149048717807314	0.123324433161859	-0.0257242846454551
34249	CARD8	chr19	48234543	48238382	Upstream_Intron	-0.108	0.295054820625119	chr19:48234543:48238383:clu_3265_-	1.28408646259867	0.0355780694024234	0.202027600308451	0.166449530906028
34249	CARD8	chr19	48238532	48240961	Downstream_Intron	-0.108	0.295054820625119	chr19:48238532:48240962:clu_3265_-	-0.642043355112446	0.815373212790262	0.674647966529689	-0.140725246260573
34249	CARD8	chr19	48234543	48240961	Exclusion_Intron	-0.108	0.295054820625119	chr19:48234543:48240962:clu_3265_-	-0.642043107486219	0.149048717807314	0.123324433161859	-0.0257242846454551
34250	CARD8	chr19	48234543	48240961	Upstream_Intron	-0.017	0.337442500297023	chr19:48234543:48240962:clu_3265_-	-0.642043107486219	0.149048717807314	0.123324433161859	-0.0257242846454551
34266	SRGAP2B	chr1	144955601	144960337	Upstream_Intron	-0.582	0.0269639161258609	chr1:144955601:144960338:clu_185_-	1.31431896202353	0.0644436261448204	0.303409309044014	0.238965682899193
34266	SRGAP2B	chr1	144960398	144995007	Downstream_Intron	-0.582	0.0269639161258609	chr1:144960398:144995008:clu_185_-	0.131935065654194	0.364893811016069	0.526638527247013	0.161744716230945
34266	SRGAP2B	chr1	144955601	144995007	Exclusion_Intron	-0.582	0.0269639161258609	chr1:144955601:144995008:clu_185_-	-1.44625402767772	0.570662562839111	0.169952163708973	-0.400710399130138
34269	QKI	chr6	163415335	163455278	Upstream_Intron	-0.031	0.4955770475019	chr6:163415335:163455279:clu_5678_+	0.167287092286106	0.615424048222998	0.558494171556975	-0.0569298766660231
34269	QKI	chr6	163455421	163478779	Downstream_Intron	-0.031	0.4955770475019	chr6:163455421:163478780:clu_5678_+	0.445060138554751	0.359969251077236	0.431265669800269	0.0712964187230331
34269	QKI	chr6	163415335	163478779	Exclusion_Intron	-0.031	0.4955770475019	chr6:163415335:163478780:clu_5678_+	-0.612347230840857	0.0246067006997661	0.0102401586427561	-0.0143665420570099
34270	QKI	chr6	163455421	163478779	Exclusion_Intron	0.007	0.579095492699093	chr6:163455421:163478780:clu_5678_+	0.445060138554751	0.359969251077236	0.431265669800269	0.0712964187230331
34271	QKI	chr6	163455421	163478779	Upstream_Intron	-0.01	0.33500108659125	chr6:163455421:163478780:clu_5678_+	0.445060138554751	0.359969251077236	0.431265669800269	0.0712964187230331
34272	QKI	chr6	163566795	163570693	Downstream_Intron	-0.613	0.0576395741687423	chr6:163566795:163570694:clu_5680_+	2.8731999599784	0.405857928008075	0.429839712738739	0.0239817847306639
34272	QKI	chr6	163563719	163570693	Exclusion_Intron	-0.613	0.0576395741687423	chr6:163563719:163570694:clu_5680_+	-5.75735999494761	0.0616714184650636	1.17e-05	-0.0616597554220649
34273	QKI	chr6	163563719	163566720	Upstream_Intron	-0.116	0.0576395741687423	chr6:163563719:163566721:clu_5680_+	2.88416003496921	0.532470653526861	0.570148624218262	0.037677970691401
34273	QKI	chr6	163566795	163570693	Downstream_Intron	-0.116	0.0576395741687423	chr6:163566795:163570694:clu_5680_+	2.8731999599784	0.405857928008075	0.429839712738739	0.0239817847306639
34273	QKI	chr6	163563719	163570693	Exclusion_Intron	-0.116	0.0576395741687423	chr6:163563719:163570694:clu_5680_+	-5.75735999494761	0.0616714184650636	1.17e-05	-0.0616597554220649
34298	FXYD5	chr19	35155611	35157420	Downstream_Intron	-0.005	0.114485674219989	chr19:35155611:35157421:clu_3425_+	0.270286819892442	0.899097331318749	0.911307835323405	0.0122105040046555
34299	FXYD5	chr19	35154809	35155550	Upstream_Intron	-0.002	0.119734076686677	chr19:35154809:35155551:clu_3424_+	0.0840472131148178	0.766942841982591	0.795633380377334	0.028690538394743
34299	FXYD5	chr19	35155611	35157420	Downstream_Intron	-0.002	0.119734076686677	chr19:35155611:35157421:clu_3425_+	0.270286819892442	0.899097331318749	0.911307835323405	0.0122105040046555
34300	FXYD5	chr19	35156974	35157420	Downstream_Intron	0.001	0.420341162053163	chr19:35156974:35157421:clu_3425_+	-0.454633755470397	0.0117462359931047	0.0057667100014279	-0.0059795259916767
34300	FXYD5	chr19	35155611	35157420	Exclusion_Intron	0.001	0.420341162053163	chr19:35155611:35157421:clu_3425_+	0.270286819892442	0.899097331318749	0.911307835323405	0.0122105040046555
34301	FXYD5	chr19	35158400	35160708	Upstream_Intron	-0.015	0.0449367632872987	chr19:35158400:35160709:clu_3428_+	-0.0040239720041117	0.342740803259581	0.308413585975766	-0.0343272172838148
34301	FXYD5	chr19	35160801	35164155	Downstream_Intron	-0.015	0.0449367632872987	chr19:35160801:35164156:clu_3428_+	0.172934224482743	0.321180781167482	0.344960373234233	0.0237795920667506
34301	FXYD5	chr19	35158400	35164155	Exclusion_Intron	-0.015	0.0449367632872987	chr19:35158400:35164156:clu_3428_+	-1.74388794463972	0.0132219918532577	0.0020885806659372	-0.0111334111873205
34302	FXYD5	chr19	35158400	35160708	Upstream_Intron	-0.002	0.178643949905966	chr19:35158400:35160709:clu_3428_+	-0.0040239720041117	0.342740803259581	0.308413585975766	-0.0343272172838148
34302	FXYD5	chr19	35160801	35166141	Downstream_Intron	-0.002	0.178643949905966	chr19:35160801:35166142:clu_3428_+	1.43426985907276	0.0031888067952318	0.0120903527410447	0.0089015459458129
34303	FXYD5	chr19	35158400	35160708	Upstream_Intron	-0.003	0.489628415452971	chr19:35158400:35160709:clu_3428_+	-0.0040239720041117	0.342740803259581	0.308413585975766	-0.0343272172838148
34304	FXYD5	chr19	35158400	35164155	Upstream_Intron	-0.002	0.179681323569329	chr19:35158400:35164156:clu_3428_+	-1.74388794463972	0.0132219918532577	0.0020885806659372	-0.0111334111873205
34304	FXYD5	chr19	35164245	35166141	Downstream_Intron	-0.002	0.179681323569329	chr19:35164245:35166142:clu_3428_+	0.140707833088331	0.319667616924447	0.332447107383019	0.012779490458572
34305	FXYD5	chr19	35160801	35164155	Upstream_Intron	-0.001	0.999217261653268	chr19:35160801:35164156:clu_3428_+	0.172934224482743	0.321180781167482	0.344960373234233	0.0237795920667506
34305	FXYD5	chr19	35164245	35166141	Downstream_Intron	-0.001	0.999217261653268	chr19:35164245:35166142:clu_3428_+	0.140707833088331	0.319667616924447	0.332447107383019	0.012779490458572
34305	FXYD5	chr19	35160801	35166141	Exclusion_Intron	-0.001	0.999217261653268	chr19:35160801:35166142:clu_3428_+	1.43426985907276	0.0031888067952318	0.0120903527410447	0.0089015459458129
34306	FXYD5	chr19	35160801	35164155	Upstream_Intron	-0.002	0.422357136348578	chr19:35160801:35164156:clu_3428_+	0.172934224482743	0.321180781167482	0.344960373234233	0.0237795920667506
34307	FXYD5	chr19	35166171	35169565	Downstream_Intron	-0.414		chr19:35166171:35169566:clu_3429_+	-0.903623297792512	0.0079759051795468	0.0013176737732918	-0.0066582314062549
34308	FXYD5	chr19	35160801	35166141	Upstream_Intron	-0.004	0.184777143406645	chr19:35160801:35166142:clu_3428_+	1.43426985907276	0.0031888067952318	0.0120903527410447	0.0089015459458129
34309	FXYD5	chr19	35160801	35166141	Upstream_Intron	-0.772	0.293545418983239	chr19:35160801:35166142:clu_3428_+	1.43426985907276	0.0031888067952318	0.0120903527410447	0.0089015459458129
34309	FXYD5	chr19	35166171	35169565	Downstream_Intron	-0.772	0.293545418983239	chr19:35166171:35169566:clu_3429_+	-0.903623297792512	0.0079759051795468	0.0013176737732918	-0.0066582314062549
34310	FXYD5	chr19	35164245	35166141	Upstream_Intron	-0.001	0.676032283784522	chr19:35164245:35166142:clu_3428_+	0.140707833088331	0.319667616924447	0.332447107383019	0.012779490458572
34311	FXYD5	chr19	35160801	35166141	Upstream_Intron	-0.011	0.0612830071780105	chr19:35160801:35166142:clu_3428_+	1.43426985907276	0.0031888067952318	0.0120903527410447	0.0089015459458129
34311	FXYD5	chr19	35166325	35169565	Downstream_Intron	-0.011	0.0612830071780105	chr19:35166325:35169566:clu_3429_+	0.903623297792512	0.992024094820453	0.998682326226708	0.0066582314062548
34312	FXYD5	chr19	35166325	35169565	Downstream_Intron	-0.008	0.0614142656397239	chr19:35166325:35169566:clu_3429_+	0.903623297792512	0.992024094820453	0.998682326226708	0.0066582314062548
34313	FXYD5	chr19	35166325	35169565	Downstream_Intron	-0.007	0.0855969170523312	chr19:35166325:35169566:clu_3429_+	0.903623297792512	0.992024094820453	0.998682326226708	0.0066582314062548
34313	FXYD5	chr19	35166171	35169565	Exclusion_Intron	-0.007	0.0855969170523312	chr19:35166171:35169566:clu_3429_+	-0.903623297792512	0.0079759051795468	0.0013176737732918	-0.0066582314062549
34314	FXYD5	chr19	35166171	35169565	Exclusion_Intron	-0.033	0.0753190261991825	chr19:35166171:35169566:clu_3429_+	-0.903623297792512	0.0079759051795468	0.0013176737732918	-0.0066582314062549
34330	OLA1	chr2	174079090	174081151	Downstream_Intron	0.0	0.365721633880321	chr2:174079090:174081152:clu_3720_-	0.64820084345422	0.948601142879528	0.985396374742807	0.0367952318632792
34331	OLA1	chr2	174079090	174081151	Upstream_Intron	-0.002	0.137847846751747	chr2:174079090:174081152:clu_3720_-	0.64820084345422	0.948601142879528	0.985396374742807	0.0367952318632792
34333	OLA1	chr2	174082064	174123179	Upstream_Intron	-0.01	0.0576395741687423	chr2:174082064:174123180:clu_3721_-	0.287565399316248	0.391459936097514	0.410420014473178	0.018960078375664
34334	OLA1	chr2	174123675	174141824	Downstream_Intron	-0.045	0.128466152337042	chr2:174123675:174141825:clu_3721_-	0.220130405944514	0.595064768738909	0.583201729553623	-0.0118630391852863
34334	OLA1	chr2	174082064	174141824	Exclusion_Intron	-0.045	0.128466152337042	chr2:174082064:174141825:clu_3721_-	-0.507695805260762	0.0134752951635767	0.006378255973199	-0.0070970391903776
34335	OLA1	chr2	174082064	174141824	Upstream_Intron	-0.002	0.400475004326835	chr2:174082064:174141825:clu_3721_-	-0.507695805260762	0.0134752951635767	0.006378255973199	-0.0070970391903776
34336	OLA1	chr2	174229451	174246714	Upstream_Intron	0.017	0.157273409638743	chr2:174229451:174246715:clu_3722_-	-0.029084589330332	0.600195296073773	0.649582176533314	0.0493868804595405
34336	OLA1	chr2	174246815	174248451	Downstream_Intron	0.017	0.157273409638743	chr2:174246815:174248452:clu_3722_-	-0.293076394302731	0.374172624442518	0.311002112199003	-0.0631705122435154
34336	OLA1	chr2	174229451	174248451	Exclusion_Intron	0.017	0.157273409638743	chr2:174229451:174248452:clu_3722_-	0.322160983633063	0.0256320794837088	0.0394157112676836	0.0137836317839748
34347	PLAU	chr10	73909294	73911524	Upstream_Intron	0.003	0.319237786164466	chr10:73909294:73911525:clu_757_+	0.116183033781299	0.146934512175876	0.178508809851774	0.031574297675898
34368	LRPPRC	chr2	43894629	43896633	Exclusion_Intron	0.025	0.105169578973179	chr2:43894629:43896634:clu_3591_-	0.27269219579693	0.427015213554794	0.425405581494718	-0.0016096320600766
34369	LRPPRC	chr2	43894629	43899218	Exclusion_Intron	0.147	0.290471993537225	chr2:43894629:43899219:clu_3591_-	-0.585983632896028	0.032309027970209	0.013638466889062	-0.0186705610811469
34372	LRPPRC	chr2	43894629	43896633	Upstream_Intron	-0.203	0.0639492790027347	chr2:43894629:43896634:clu_3591_-	0.27269219579693	0.427015213554794	0.425405581494718	-0.0016096320600766
34372	LRPPRC	chr2	43894629	43899218	Exclusion_Intron	-0.203	0.0639492790027347	chr2:43894629:43899219:clu_3591_-	-0.585983632896028	0.032309027970209	0.013638466889062	-0.0186705610811469
34373	LRPPRC	chr2	43894629	43896633	Upstream_Intron	-0.029	0.0582939985291975	chr2:43894629:43896634:clu_3591_-	0.27269219579693	0.427015213554794	0.425405581494718	-0.0016096320600766
34373	LRPPRC	chr2	43896708	43899218	Downstream_Intron	-0.029	0.0582939985291975	chr2:43896708:43899219:clu_3591_-	0.313291437099098	0.540675758474996	0.56095595161622	0.0202801931412236
34373	LRPPRC	chr2	43894629	43899218	Exclusion_Intron	-0.029	0.0582939985291975	chr2:43894629:43899219:clu_3591_-	-0.585983632896028	0.032309027970209	0.013638466889062	-0.0186705610811469
34374	LRPPRC	chr2	43896708	43899218	Downstream_Intron	-0.005	0.299366657907448	chr2:43896708:43899219:clu_3591_-	0.313291437099098	0.540675758474996	0.56095595161622	0.0202801931412236
34427	VPS13B	chr8	99507203	99511103	Downstream_Intron	-0.701	0.0576395741687423	chr8:99507203:99511104:clu_6358_+	1.23257640510876	0.191075646301503	0.735384722676117	0.544309076374613
34428	VPS13B	chr8	99507911	99511103	Downstream_Intron	-0.572	0.0576395741687423	chr8:99507911:99511104:clu_6358_+	-1.23257640510876	0.808924353698497	0.264615277323883	-0.544309076374613
34429	VPS13B	chr8	99507911	99511103	Downstream_Intron	-0.318	0.102275307545667	chr8:99507911:99511104:clu_6358_+	-1.23257640510876	0.808924353698497	0.264615277323883	-0.544309076374613
34430	VPS13B	chr8	99507911	99511103	Downstream_Intron	0.56	0.0171367599869717	chr8:99507911:99511104:clu_6358_+	-1.23257640510876	0.808924353698497	0.264615277323883	-0.544309076374613
34430	VPS13B	chr8	99507203	99511103	Exclusion_Intron	0.56	0.0171367599869717	chr8:99507203:99511104:clu_6358_+	1.23257640510876	0.191075646301503	0.735384722676117	0.544309076374613
34453	ECE1	chr1	21290156	21345375	Downstream_Intron	0.009	0.999217261653268	chr1:21290156:21345376:clu_37_-	-0.0648186967230899	0.722973972983746	0.696275498407893	-0.0266984745758529
34454	ECE1	chr1	21290156	21345375	Downstream_Intron	0.002	0.222025752470458	chr1:21290156:21345376:clu_37_-	-0.0648186967230899	0.722973972983746	0.696275498407893	-0.0266984745758529
34458	PHF10	chr6	169717900	169718787	Downstream_Intron	-0.036	0.403721208488157	chr6:169717900:169718788:clu_5839_-	-0.252350343159488	0.270152162534587	0.182641677995544	-0.0875104845390432
34459	PHF10	chr6	169717906	169718787	Downstream_Intron	-0.017	0.19637232318319	chr6:169717906:169718788:clu_5839_-	0.252350343159488	0.729847837465413	0.817358322004456	0.0875104845390433
34467	INO80B-WBP1	chr2	74456272	74457333	Upstream_Intron	-0.079	0.0576395741687423	chr2:74456272:74457334:clu_3842_+	1.83870409741891	0.446703004336386	0.432126928322864	-0.014576076013522
34467	INO80B-WBP1	chr2	74456272	74459642	Exclusion_Intron	-0.079	0.0576395741687423	chr2:74456272:74459643:clu_3842_+	-10.3019931481502	0.0387554440507628	2e-07	-0.0387552439322096
34468	INO80B-WBP1	chr2	74456272	74457333	Upstream_Intron	-0.078	0.0576395741687423	chr2:74456272:74457334:clu_3842_+	1.83870409741891	0.446703004336386	0.432126928322864	-0.014576076013522
34468	INO80B-WBP1	chr2	74456272	74459642	Exclusion_Intron	-0.078	0.0576395741687423	chr2:74456272:74459643:clu_3842_+	-10.3019931481502	0.0387554440507628	2e-07	-0.0387552439322096
34470	TRNAU1AP	chr1	28560732	28561112	Upstream_Intron	0.216	0.0851426798046489	chr1:28560732:28561113:clu_401_+	-0.636243595839866	0.247792365362835	0.058445087385643	-0.189347277977192
34470	TRNAU1AP	chr1	28560732	28561345	Exclusion_Intron	0.216	0.0851426798046489	chr1:28560732:28561346:clu_401_+	1.2722621613731	0.564113042562519	0.897180345475886	0.333067302913366
34471	TRNAU1AP	chr1	28560732	28561345	Upstream_Intron	-0.012	0.311824839757815	chr1:28560732:28561346:clu_401_+	1.2722621613731	0.564113042562519	0.897180345475886	0.333067302913366
34480	ATG9A	chr2	219228053	219228433	Downstream_Intron	0.009	0.237723183475021	chr2:219228053:219228434:clu_3753_-	0.661008331607756	0.276711715746753	0.524147463391704	0.247435747644951
34484	ATG9A	chr2	219228053	219228433	Upstream_Intron	-0.626	0.0732291057486256	chr2:219228053:219228434:clu_3753_-	0.661008331607756	0.276711715746753	0.524147463391704	0.247435747644951
34484	ATG9A	chr2	219228053	219229009	Exclusion_Intron	-0.626	0.0732291057486256	chr2:219228053:219229010:clu_3753_-	-1.48776428906657	0.566412688366452	0.125129244580347	-0.441283443786105
34485	ATG9A	chr2	219228053	219228433	Upstream_Intron	-0.349	0.129182319956306	chr2:219228053:219228434:clu_3753_-	0.661008331607756	0.276711715746753	0.524147463391704	0.247435747644951
34487	ATG9A	chr2	219228053	219228433	Upstream_Intron	-0.662	0.0576395741687423	chr2:219228053:219228434:clu_3753_-	0.661008331607756	0.276711715746753	0.524147463391704	0.247435747644951
34487	ATG9A	chr2	219228485	219229009	Downstream_Intron	-0.662	0.0576395741687423	chr2:219228485:219229010:clu_3753_-	0.826755957458817	0.156875595886795	0.350723292027949	0.193847696141154
34487	ATG9A	chr2	219228053	219229009	Exclusion_Intron	-0.662	0.0576395741687423	chr2:219228053:219229010:clu_3753_-	-1.48776428906657	0.566412688366452	0.125129244580347	-0.441283443786105
34488	ATG9A	chr2	219228053	219228433	Upstream_Intron	-0.275	0.0846294086012313	chr2:219228053:219228434:clu_3753_-	0.661008331607756	0.276711715746753	0.524147463391704	0.247435747644951
34489	ATG9A	chr2	219228485	219229009	Upstream_Intron	0.265	0.493039714818653	chr2:219228485:219229010:clu_3753_-	0.826755957458817	0.156875595886795	0.350723292027949	0.193847696141154
34491	LAMB3	chr1	209622680	209622981	Upstream_Intron	-0.02	0.470927353783484	chr1:209622680:209622982:clu_320_-	-0.0540036110238059	0.515227029926277	0.476115447639351	-0.0391115822869259
34491	LAMB3	chr1	209623179	209623504	Downstream_Intron	-0.02	0.470927353783484	chr1:209623179:209623505:clu_320_-	0.112327706023498	0.454659214449117	0.496176742872697	0.0415175284235804
34491	LAMB3	chr1	209622680	209623504	Exclusion_Intron	-0.02	0.470927353783484	chr1:209622680:209623505:clu_320_-	-0.0583240949996916	0.0301137556246055	0.0277078094879512	-0.0024059461366543
34494	LAMB3	chr1	209633133	209634446	Upstream_Intron	-0.006	0.0765221083395363	chr1:209633133:209634447:clu_321_-	0.788927839854731	0.496283154126748	0.50135778839613	0.0050746342693815
34494	LAMB3	chr1	209634638	209637907	Downstream_Intron	-0.006	0.0765221083395363	chr1:209634638:209637908:clu_321_-	0.809224821724787	0.481694416940695	0.496597709509676	0.0149032925689805
34494	LAMB3	chr1	209633133	209637907	Exclusion_Intron	-0.006	0.0765221083395363	chr1:209633133:209637908:clu_321_-	-1.59815266157952	0.022022428932557	0.0020445020941949	-0.0199779268383621
34496	LAMB3	chr1	209650981	209652368	Downstream_Intron	0.0	0.575754604090426	chr1:209650981:209652369:clu_322_-	0.0637879491952936	0.777621329819133	0.678327775202138	-0.0992935546169952
34538	DDB2	chr11	47234934	47235269	Downstream_Intron	-0.073	0.0893931877574003	chr11:47234934:47235270:clu_1238_+	0.674698483788212	0.902403499518999	0.97271136528256	0.0703078657635611
